tenderId;CustomerId;Заказчик;predmet torgov;NMCK;vid torgov;oos num;website;oos date;oos end date;Дата рассмотрения 1 частей АЗ\ РиО конкурс?;Дата проведения Аукциона \ предвар отбора конкурс ОУ;Дата рассмотрения 2 части заявок;кол-во поданных заявок эл\ бум;кол-во отозваных заяок  опоздавших;УРЗ отклоненные;Участники конкурса;Winner;contract price;tender result;reason close;FAS;FIO;customer type
66566392;13014;"Государственное бюджетное учреждение здравоохранения Московской области ""Московский областной онкологический диспансер""";Лекарственный препарат - Доцетаксел;5250000.00000;Электронный аукцион;0348200041315000058;zakupki.gov.ru;2015-02-18 15:18:49.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""Диамир""";5250000.00000;Электронный аукцион;NULL;NULL;Валентина Ивановна Силаева;Заказчик
66566393;13014;"Государственное бюджетное учреждение здравоохранения Московской области ""Московский областной онкологический диспансер""";"Информационно-программное сопровождение программного обеспечения ""Парус-Бюджет 7""";466200.00000;Электронный аукцион;0348200041315000053;zakupki.gov.ru;2015-02-12 10:42:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"ООО ""ПСИБАЗИС""";461500.00000;Электронный аукцион;NULL;NULL;Валентина Ивановна Силаева;Заказчик
66566603;30025;Государственное казенное учреждение Московской области Люберецкий центр занятости населения;Государственный контракт на оказание образовательных услуг по профессиональному обучению;217500.00000;Электронный аукцион;0348200017915000001;zakupki.gov.ru;2015-02-05 09:22:26.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Негосударственное образовательное учреждение дополнительного профессионального образования ""АРТ""";216412.50000;Электронный аукцион;NULL;NULL;Молчанова Ирина Викторовна;Заказчик
66566604;30025;Государственное казенное учреждение Московской области Люберецкий центр занятости населения;Государственный контракт на оказание образовательных услуг по профессиональному обучению;217500.00000;Электронный аукцион;0348200017915000003;zakupki.gov.ru;2015-02-10 10:40:45.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Негосударственное образовательное учреждение дополнительного профессионального образования ""АРТ""";78390.00000;Электронный аукцион;NULL;NULL;Молчанова Ирина Викторовна;Заказчик
66566605;30025;Государственное казенное учреждение Московской области Люберецкий центр занятости населения;Государственный контракт на оказание образовательных услуг по профессиональному обучению;217500.00000;Электронный аукцион;0348200017915000006;zakupki.gov.ru;2015-02-17 19:01:25.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;НОУ 'АРТ';210490.00000;Электронный аукцион;NULL;NULL;Оксана Владимировна Попенко;Заказчик
66563650;13102;Государственное казенное учреждение здравоохранения Московской области «Люберецкий специализированный дом ребенка для детей с органическим поражением центральной нервной системы с нарушением психики»;Продукты кисломолочные (Создана: 28.01.2015 9:13);1302584.40000;Электронный аукцион;0348200019915000005;zakupki.gov.ru;2015-02-11 15:41:05.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ООО 'Стойк';1302584.40000;Электронный аукцион;NULL;NULL;Татьяна Петровна Введенская;Заказчик
66563663;107012;"Государственное казенное учреждение Московской области ""Московская областная специализированная аварийно-восстановительная служба""";Однопоточная гидроразводка на экскаватор HITACHI ZX-180LCN для гидромолота Delta F-15;215000.00000;Электронный аукцион;0348200020815000016;zakupki.gov.ru;2015-04-03 10:37:09.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"ООО ""АРХАТ Интернэшнл""";215000.00000;Электронный аукцион;NULL;NULL;Карасева Ирина Владимировна;Заказчик
66566873;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Этанерцепт для обеспечения отдельных категорий граждан, в отношении которых установлены меры социальной поддержки в 2015 году;9245716.80000;Электронный аукцион;0148200003915000035;zakupki.gov.ru;2015-02-09 13:41:23.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Закрытое акционерное общество «Р-Фарм»;9245716.80000;Электронный аукцион;NULL;NULL;Антонова Екатерина Александровна;Заказчик
66566954;13061;Государственное бюджетное учреждение здравоохранения Московской области «Одинцовский противотуберкулёзный диспансер»;Техническое обслуживание и ремонт медицинской техники ;548100.00000;Электронный аукцион;0348200001215000002;zakupki.gov.ru;2015-03-30 13:17:15.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ООО 'РУСЕ';350784.00000;Электронный аукцион;NULL;NULL;Подгорная Ирина Алексеевна;Заказчик
66567101;21179;Государственное казенное учреждение социального обслуживания Московской области «Орехово-Зуевский городской социально-реабилитационный центр для несовершеннолетних».;Поставка чистящих и моющих средств;243940.00000;Электронный аукцион;0348200031815000012;zakupki.gov.ru;2015-02-10 12:40:18.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Общество с ограниченной ответственность «Рустарика»;243940.00000;Электронный аукцион;NULL;NULL;Светлана Сергеевна Тушина;Заказчик
66567166;21087;"ГКУ СО МО ""Клинский реабилитационный центр для детей и подростков с ограниченными возможностями ""Родник""";Поставка изделий хлебобулочных и мучных кондитерских;108710.16000;Электронный аукцион;0348200027715000002;zakupki.gov.ru;2015-02-16 14:24:36.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"ООО ""Омега Трейд""""";108710.16000;Электронный аукцион;NULL;NULL;Куркотов Михаил Владимирович;Заказчик
66567172;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Глибенкламид для обеспечения отдельных категорий граждан, в отношении которых установлены меры социальной поддержки в 2015 году;4144370.00000;Электронный аукцион;0148200003915000036;zakupki.gov.ru;2015-02-09 13:43:08.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""ГРАМА""";4102926.30000;Электронный аукцион;NULL;NULL;Антонова Екатерина Александровна;Заказчик
66567173;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Гидроксикарбамид для обеспечения отдельных категорий граждан, в отношении которых установлены меры социальной поддержки в 2015 году;318769.92000;Электронный аукцион;0148200003915000033;zakupki.gov.ru;2015-02-09 12:02:47.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""Диамир""";318769.92000;Электронный аукцион;NULL;NULL;Антонова Екатерина Александровна;Заказчик
66567174;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Капецитабин для обеспечения отдельных категорий граждан, имеющих группу инвалидности, в 2015 году;41136384.00000;Электронный аукцион;0148200005415000085;zakupki.gov.ru;2015-02-11 18:40:23.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""Компания Фармстор""";40724992.00000;Электронный аукцион;NULL;NULL;Прокопенко Валерия Викторовна;Заказчик
66567175;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Темозоломид для обеспечения отдельных категорий граждан, имеющих группу инвалидности, в 2015 году;2762050.00000;Электронный аукцион;0148200003915000045;zakupki.gov.ru;2015-02-09 18:01:19.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""Мега фарма""";2748239.75000;Электронный аукцион;NULL;NULL;Антонова Екатерина Александровна;Заказчик
66567176;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Винорелбин для обеспечения отдельных категорий граждан, в отношении которых установлены меры социальной поддержки в 2015 году;1771440.00000;Электронный аукцион;0148200003915000040;zakupki.gov.ru;2015-02-09 15:42:28.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""Мега фарма""";880808.28000;Электронный аукцион;NULL;NULL;Антонова Екатерина Александровна;Заказчик
66567177;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Темозоломид для обеспечения отдельных категорий граждан, в отношении которых установлены меры социальной поддержки в 2015 году;2762050.00000;Электронный аукцион;0148200003915000044;zakupki.gov.ru;2015-02-09 17:42:52.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""Мега фарма""";2748239.75000;Электронный аукцион;NULL;NULL;Антонова Екатерина Александровна;Заказчик
66567178;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Капецитабин для обеспечения отдельных категорий граждан, в отношении которых установлены меры социальной поддержки в 2015 году;25710240.00000;Электронный аукцион;0148200005415000084;zakupki.gov.ru;2015-02-11 18:20:34.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Закрытое акционерное общество «Р-Фарм»;25581688.80000;Электронный аукцион;NULL;NULL;Прокопенко Валерия Викторовна;Заказчик
66567179;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Устекинумаб для обеспечения отдельных категорий граждан, в отношении которых установлены меры социальной поддержки в 2015 году;44501722.00000;Электронный аукцион;0148200005415000089;zakupki.gov.ru;2015-02-11 19:20:26.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""ГРАМА""";44056704.78000;Электронный аукцион;NULL;NULL;Прокопенко Валерия Викторовна;Заказчик
66567180;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Гемцитабин для обеспечения отдельных категорий граждан, в отношении которых установлены меры социальной поддержки в 2015 году;15788325.00000;Электронный аукцион;0148200005415000088;zakupki.gov.ru;2015-02-11 18:20:22.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Закрытое акционерное общество «БИОКАД»;2094823.14000;Электронный аукцион;NULL;NULL;Прокопенко Валерия Викторовна;Заказчик
66567181;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Фулвестрант для обеспечения отдельных категорий граждан, в отношении которых установлены меры социальной поддержки в 2015 году;43836848.00000;Электронный аукцион;0148200005415000087;zakupki.gov.ru;2015-02-11 18:40:30.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Общество с ограниченной ответственностью «Фармахан»;43836848.00000;Электронный аукцион;NULL;NULL;Прокопенко Валерия Викторовна;Заказчик
66567182;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Трипторелин для обеспечения отдельных категорий граждан, в отношении которых установлены меры социальной поддержки в 2015 году;7521590.00000;Электронный аукцион;0148200003915000052;zakupki.gov.ru;2015-02-18 10:33:08.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""ГРАМА""";7521590.00000;Электронный аукцион;NULL;NULL;Антонова Екатерина Александровна;Заказчик
66567183;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Тамоксифен для обеспечения отдельных категорий граждан, в отношении которых установлены меры социальной поддержки в 2015 году;53635.00000;Электронный аукцион;0148200003915000030;zakupki.gov.ru;2015-02-06 19:00:44.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Общество с ограниченной ответственностью «ТОРГОВЫЙ ДОМ «ФАРМ-ЦЕНТР»;53635.00000;Электронный аукцион;NULL;NULL;Антонова Екатерина Александровна;Заказчик
66567185;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Глимепирид + Метформин для обеспечения отдельных категорий граждан, в отношении которых установлены меры социальной поддержки в 2015 году;43630200.00000;Электронный аукцион;0148200005415000091;zakupki.gov.ru;2015-02-11 19:20:19.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""ГРАМА""";43193898.00000;Электронный аукцион;NULL;NULL;Прокопенко Валерия Викторовна;Заказчик
66567186;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Темозоломид для обеспечения отдельных категорий граждан, в отношении которых установлены меры социальной поддержки в 2015 году;2997421.28000;Электронный аукцион;0148200003915000037;zakupki.gov.ru;2015-02-09 14:40:47.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""Мега фарма""";1719421.00000;Электронный аукцион;NULL;NULL;Антонова Екатерина Александровна;Заказчик
66567187;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Темозоломид для обеспечения отдельных категорий граждан, в отношении которых установлены меры социальной поддержки в 2015 году;29117806.72000;Электронный аукцион;0148200005415000082;zakupki.gov.ru;2015-02-11 18:20:37.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Закрытое акционерное общество ""Фирма ЕВРОСЕРВИС";28972217.69000;Электронный аукцион;NULL;NULL;Прокопенко Валерия Викторовна;Заказчик
66567188;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Темозоломид для обеспечения отдельных категорий граждан, имеющих группу инвалидности, в 2015 году;2997421.28000;Электронный аукцион;0148200003915000032;zakupki.gov.ru;2015-02-09 10:23:32.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""Мега фарма""";2982434.17000;Электронный аукцион;NULL;NULL;Антонова Екатерина Александровна;Заказчик
66567189;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Темозоломид для обеспечения отдельных категорий граждан, имеющих группу инвалидности, в 2015 году;23765268.72000;Электронный аукцион;0148200005415000083;zakupki.gov.ru;2015-02-11 18:40:07.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Закрытое акционерное общество ""Фирма ЕВРОСЕРВИС";23646442.38000;Электронный аукцион;NULL;NULL;Прокопенко Валерия Викторовна;Заказчик
66567190;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Гидроксикарбамид для обеспечения отдельных категорий граждан, имеющих группу инвалидности, в 2015 году;318769.92000;Электронный аукцион;0148200003915000034;zakupki.gov.ru;2015-02-09 13:40:09.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""Мега фарма""";294861.45000;Электронный аукцион;NULL;NULL;Антонова Екатерина Александровна;Заказчик
66567191;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Тамоксифен для обеспечения отдельных категорий граждан, имеющих группу инвалидности, в 2015 году;53635.00000;Электронный аукцион;0148200003915000038;zakupki.gov.ru;2015-02-09 15:03:41.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Общество с ограниченной ответственностью «ТОРГОВЫЙ ДОМ «ФАРМ-ЦЕНТР»;53635.00000;Электронный аукцион;NULL;NULL;Антонова Екатерина Александровна;Заказчик
66567193;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Илопрост для лечения больных орфанными заболеваниями;750540.00000;Электронный аукцион;0148200003915000058;zakupki.gov.ru;2015-02-11 10:02:01.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Закрытое акционерное общество «Р-Фарм»;750540.00000;Электронный аукцион;NULL;NULL;Антонова Екатерина Александровна;Заказчик
66567194;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Антитромбин III для лечения больных орфанными заболеваниями;1964317.44000;Электронный аукцион;0148200003915000060;zakupki.gov.ru;2015-02-11 13:22:18.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ООО 'МЕДИПАЛ-ОНКО';1964317.44000;Электронный аукцион;NULL;NULL;Антонова Екатерина Александровна;Заказчик
66567196;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Илопрост для обеспечения отдельных категорий граждан, в отношении которых установлены меры социальной поддержки в 2015 году;1501080.00000;Электронный аукцион;0148200003915000059;zakupki.gov.ru;2015-02-11 10:41:43.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Общество с ограниченной ответственностью «Юнилек»;1501080.00000;Электронный аукцион;NULL;NULL;Антонова Екатерина Александровна;Заказчик
66567197;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Кетоаналоги аминокислот для обеспечения отдельных категорий граждан, в отношении которых установлены меры социальной поддержки в 2015 году;2737170.00000;Электронный аукцион;0148200003915000053;zakupki.gov.ru;2015-02-10 16:41:23.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""ПрофСоюз""";2737170.00000;Электронный аукцион;NULL;NULL;Антонова Екатерина Александровна;Заказчик
66567198;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Кетоаналоги аминокислот для обеспечения отдельных категорий граждан, имеющих группу инвалидности, в 2015 году;49006291.68000;Электронный аукцион;0148200005415000129;zakupki.gov.ru;2015-03-11 18:45:12.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Общество с ограниченной ответственностью ИРВИН 2;49006291.68000;Электронный аукцион;NULL;NULL;Прокопенко Валерия Викторовна;Заказчик
66567202;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Силденафил для обеспечения отдельных категорий граждан, в отношении которых установлены меры социальной поддержки ;2786355.00000;Электронный аукцион;0148200003915000067;zakupki.gov.ru;2015-02-19 19:45:21.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Общество с ограниченной ответственностью «Сервис-Фарм»;2786355.00000;Электронный аукцион;NULL;NULL;Антонова Екатерина Александровна;
66567203;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Эксенатид для обеспечения отдельных категорий граждан, в отношении которых установлены меры социальной поддержки ;15421163.00000;Электронный аукцион;0148200005415000081;zakupki.gov.ru;2015-02-11 18:20:30.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Общество с ограниченной ответственностью ИРВИН 2;15266951.36000;Электронный аукцион;NULL;NULL;Прокопенко Валерия Викторовна;Заказчик
66567204;13000;Министерство здравоохранения Московской области;Закупка лекарственного препарата Филграстим для обеспечения отдельных категорий граждан, в отношении которых установлены меры социальной поддержки в 2015 году;394792.50000;Электронный аукцион;0148200003915000051;zakupki.gov.ru;2015-02-10 15:23:58.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""Диамир""";394792.50000;Электронный аукцион;NULL;NULL;Антонова Екатерина Александровна;Заказчик
66565563;13017;"Государственное бюджетное учреждение здравоохранения Московской области ""Московский областной перинатальный центр""";Поставка расходных материалов для отделения вспомогательных репродуктивных технологий;547181.75000;Электронный аукцион;0348200039815000008;zakupki.gov.ru;2015-02-28 17:45:12.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"общество с ограниченной ответственностью ""ПРИОР КЛИНИКА""";541709.93000;Электронный аукцион;NULL;NULL;Наталья Александровна Москотина;Заказчик
66565564;13017;"Государственное бюджетное учреждение здравоохранения Московской области ""Московский областной перинатальный центр""";Поставка реагентов и расходных материалов для анализатора гемостаза;2871629.69000;Электронный аукцион;0348200039815000009;zakupki.gov.ru;2015-02-28 18:15:09.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Общество с ограниченной ответственностью Эко-мед-с М;2828555.24000;Электронный аукцион;NULL;NULL;Наталья Александровна Москотина;Заказчик
66565601;13017;"Государственное бюджетное учреждение здравоохранения Московской области ""Московский областной перинатальный центр""";Поставка реагентов и расходных материалов для клинических исследований;1315936.36000;Электронный аукцион;0348200039815000007;zakupki.gov.ru;2015-02-28 17:15:08.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Общество с ограниченной ответственностью 'Спектр-Диагностик';1292234.60000;Электронный аукцион;NULL;NULL;Наталья Александровна Москотина;Заказчик
66565602;13017;"Государственное бюджетное учреждение здравоохранения Московской области ""Московский областной перинатальный центр""";Поставка реагентов и расходных материалов для определения группы крови;653589.55000;Электронный аукцион;0348200039815000006;zakupki.gov.ru;2015-02-28 17:15:09.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""Диакон-М""";647053.00000;Электронный аукцион;NULL;NULL;Наталья Александровна Москотина;Заказчик
66565603;13017;"Государственное бюджетное учреждение здравоохранения Московской области ""Московский областной перинатальный центр""";Поставка наборов для иммуноферментного определения;2177614.46000;Электронный аукцион;0348200039815000005;zakupki.gov.ru;2015-02-28 16:15:13.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Закрытое акционерное общество ""ДРГ Техсистемс""";2155838.32000;Электронный аукцион;NULL;NULL;Наталья Александровна Москотина;Заказчик
66565605;13017;"Государственное бюджетное учреждение здравоохранения Московской области ""Московский областной перинатальный центр""";Поставка реагентов и расходных материалов для иммунологических исследований;2271608.65000;Электронный аукцион;0348200039815000010;zakupki.gov.ru;2015-02-28 18:45:10.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Общество с ограниченной ответственностью «ОМБ»;2248892.57000;Электронный аукцион;NULL;NULL;Наталья Александровна Москотина;Заказчик
66565606;13017;"Государственное бюджетное учреждение здравоохранения Московской области ""Московский областной перинатальный центр""";Поставка расходных материалов для мочевого анализатора;191305.09000;Электронный аукцион;0348200039815000004;zakupki.gov.ru;2015-02-28 16:15:17.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Общество с ограниченной ответственностью Эко-мед-с М;189392.03000;Электронный аукцион;NULL;NULL;Наталья Александровна Москотина;Заказчик
66565573;13067;Государственное бюджетное учреждение здравоохранения Московской области «Сергиево-Посадский противотуберкулёзный диспансер»;"Поставка продуктов питания (цыплята бройлерные 1 сорта) для нужд Государственного бюджетного учреждения здравоохранения Московской области ""Сергиево-Посадский противотуберкулезный диспансер""";45220.00000;Электронный аукцион;0348200066615000008;zakupki.gov.ru;2015-02-05 14:04:06.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""Молторг""""";32617.90000;Электронный аукцион;NULL;NULL;Ерофеева Лариса Юрьевна;Заказчик
66565574;13067;Государственное бюджетное учреждение здравоохранения Московской области «Сергиево-Посадский противотуберкулёзный диспансер»;"Посатвка продуктов питания (яйцо куриное диетическое) для нужд Государственного бюджетного учреждения здравоохранения Московской области ""Сергиево-Посадский противотуберкулезный диспансер"" ";10852.80000;Электронный аукцион;0348200066615000003;zakupki.gov.ru;2015-02-04 15:46:06.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""Молторг""""";9509.50000;Электронный аукцион;NULL;NULL;Ерофеева Лариса Юрьевна;Заказчик
66565575;13067;Государственное бюджетное учреждение здравоохранения Московской области «Сергиево-Посадский противотуберкулёзный диспансер»;"Поставка продуктов питания (соки) для нужд Государственного бюджетного учреждения здравоохранения Московской области ""Сергиево-Посадский противотуберкулезный диспансер""";102145.00000;Электронный аукцион;0348200066615000001;zakupki.gov.ru;2015-02-04 15:44:55.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""Региональное общество сбыта ""Продукт""";79126.13000;Электронный аукцион;NULL;NULL;Ерофеева Лариса Юрьевна;Заказчик
66565664;13067;Государственное бюджетное учреждение здравоохранения Московской области «Сергиево-Посадский противотуберкулёзный диспансер»;"Поставка продуктов питания (овощи) для нужд Государственного бюджетного учреждения здравоохранения Московской области ""Сергиево-Посадский противотуберкулезный диспансер""";417335.44000;Электронный аукцион;0348200066615000004;zakupki.gov.ru;2015-02-04 15:46:45.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""РинтаТорг""";359526.44000;Электронный аукцион;NULL;NULL;Ерофеева Лариса Юрьевна;Заказчик
66565665;13067;Государственное бюджетное учреждение здравоохранения Московской области «Сергиево-Посадский противотуберкулёзный диспансер»;"Поставка продуктов питания (сухофрукты) для нужд Государственного бюджетного учреждения здравоохранения Московской области ""Сергиево-Посадский противотуберкулезный диспансер""";78033.00000;Электронный аукцион;0348200066615000007;zakupki.gov.ru;2015-02-05 10:23:22.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""Региональное общество сбыта ""Продукт""";64000.00000;Электронный аукцион;NULL;NULL;Ерофеева Лариса Юрьевна;Заказчик
66565666;13067;Государственное бюджетное учреждение здравоохранения Московской области «Сергиево-Посадский противотуберкулёзный диспансер»;"Поставка продуктов питания (бакалея) для нужд Государственного бюджетного учреждения здравоохранения Московской области ""Сергиево-Посадский противотуберкулезный диспансер""";394123.50000;Электронный аукцион;0348200066615000005;zakupki.gov.ru;2015-02-04 16:22:55.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""Региональное общество сбыта ""Продукт""";283651.00000;Электронный аукцион;NULL;NULL;Ерофеева Лариса Юрьевна;Заказчик
66565667;13067;Государственное бюджетное учреждение здравоохранения Московской области «Сергиево-Посадский противотуберкулёзный диспансер»;"Поставка продуктов питания (крупы) для нужд Государственного бюджетного учреждения здравоохранения Московской области ""Сергиево-Посадский противотуберкулезный диспансер""";67325.60000;Электронный аукцион;0348200066615000006;zakupki.gov.ru;2015-02-04 16:43:36.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""Молторг""""";66988.97000;Электронный аукцион;NULL;NULL;Ерофеева Лариса Юрьевна;Заказчик
66565668;13067;Государственное бюджетное учреждение здравоохранения Московской области «Сергиево-Посадский противотуберкулёзный диспансер»;"Оказание информационных услуг с использованием установленных на оборудовании Заказчика экземпляров Систем Консультант Плюс для нужд Государственного бюджетного учреждения здравоохранения Московской области ""Сергиево-Посадский противотуберкулезный диспансер""";353268.10000;Электронный аукцион;0348200066615000002;zakupki.gov.ru;2015-02-04 15:45:58.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""ЧТО ДЕЛАТЬ КОНСАЛТ""";338595.62000;Электронный аукцион;NULL;NULL;Ерофеева Лариса Юрьевна;Заказчик
66565873;6000;Министерство сельского хозяйства и продовольствия Московской области;Изготовление и поставка бланков разрешений на добычу охотничьих ресурсов;413000.00000;Электронный аукцион;0148200001615000026;zakupki.gov.ru;2015-02-04 20:40:07.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Общество с ограниченной ответственностью ""Микрон Секьюрити Принтинг""";408870.00000;Электронный аукцион;NULL;NULL;Вадим Владимирович Биленко;Заказчик
66565874;20011;"Государственное бюджетное учреждение дополнительного образования ""СДЮСШОР по единоборствам""";Электронный аукцион на право заключения контракта по организации и проведению ТМ.;4531800.00000;Электронный аукцион;0348200073715000001;zakupki.gov.ru;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Закрытое акционерное общество ""Консалтинг ПРО""";4531800.00000;Электронный аукцион;NULL;NULL;Роман Алексеевич Ушаков;Заказчик
66565880;20011;"Государственное бюджетное учреждение дополнительного образования ""СДЮСШОР по единоборствам""";Электронный аукцион на право заключения контракта по организации и проведению ТМ.;2520400.00000;Электронный аукцион;0348200073715000002;zakupki.gov.ru;2015-04-14 12:48:46.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Закрытое акционерное общество ""Консалтинг ПРО""";2520400.00000;Электронный аукцион;NULL;NULL;Анна Олеговна Крупицина;Заказчик
66565906;21058;Зарайское управление социальной защиты населения ;уборка территории;30504.00000;Электронный аукцион;0348200013115000002;zakupki.gov.ru;2015-04-02 12:32:38.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Веселовский Александр Владимирович;30504.00000;Электронный аукцион;NULL;NULL;Головина Дарья Евгеньевна;Заказчик
66565907;21058;Зарайское управление социальной защиты населения ;Уборка помещения;91512.00000;Электронный аукцион;0348200013115000001;zakupki.gov.ru;2015-04-02 11:47:06.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Веселовский Александр Владимирович;91512.00000;Электронный аукцион;NULL;NULL; Головина Дарья Евгеньевна;Заказчик
